,Performance Record,ADNI,AP,ARH,MDNI,MaxSur,MinSur,AvgSur,Day,Julian_date,date
1342,6,324.5,0.02,85.21,926,83.7,64.9,73.82,59,149,05-29
1343,6,285.71,0.01,87.25,815,84.2,68.5,74.94,60,150,05-30
1344,6,148.79,0.01,86.17,691,82.9,69.1,75.14,61,151,05-31
1345,6,171.5,0.01,88.79,724,82,68.9,75.5,62,152,06-01
1346,6,291.17,0.01,85.54,892,90.7,69.1,77.88,63,153,06-02
1347,6,183.29,0.03,94.17,711,82,66,74.19,64,154,06-03
1348,6,342.46,0.01,84.13,917,86.9,68.4,77.58,65,155,06-04
1349,6,323.13,0.02,90.08,910,87.8,67.6,77.17,66,156,06-05
1350,6,233.63,0,84.88,758,87.7,66.4,75.4,67,157,06-06
1351,6,91.13,0.03,95.33,632,82,66,70.71,68,158,06-07
1352,6,162.46,0.01,88.04,763,90.5,61.8,73.15,69,159,06-08
1353,6,241,0.02,90.46,870,83.8,70.5,75.73,70,160,06-09
1354,6,99.67,0.01,90.54,582,84.3,71.4,75.95,71,161,06-10
1355,6,354.21,0,71.67,926,98.3,70.5,81.93,72,162,06-11
1356,6,288.54,0,65.25,918,96.7,70.2,82.85,73,163,06-12
1357,6,353.58,0,62.71,923,96.8,72.5,84.4,74,164,06-13
1358,6,365.13,0,66.46,938,92.2,73,82.73,75,165,06-14
1359,6,298.04,0,59.83,931,96,66.7,79.72,76,166,06-15
1360,6,267.08,0,70.29,891,98,72.5,83.49,77,167,06-16
1361,6,233.54,0.02,88,887,86.2,75,80.53,78,168,06-17
1362,6,264.42,0.01,78.58,905,88.4,74.1,80.54,79,169,06-18
1363,6,106.58,0.05,89.88,655,85.9,69.6,76.5,80,170,06-19
1364,6,269.25,0,77.42,921,95,66.6,78.46,81,171,06-20
1365,6,279.21,0,72.38,919,91.8,70.4,79.18,82,172,06-21
1366,6,289.25,0,69,923,91.8,68.9,79.3,83,173,06-22
1367,6,335.25,0.01,81.71,915,85.3,68.4,77.44,84,174,06-23
1368,6,94.42,0,83.79,480,91.1,71.4,78.32,85,175,06-24
1369,6,337.5,0.01,80.67,932,90.7,68,79.06,86,176,06-25
1370,6,334.13,0,76.29,904,92.5,70.9,81.16,87,177,06-26
1371,6,341.92,0,69.58,904,97.9,73.6,84.21,88,178,06-27
1372,6,273.71,0,60.25,902,99.1,75.2,86.33,89,179,06-28
1373,6,221.67,0.01,69.17,908,97.4,73.2,83.22,90,180,06-29
1374,6,279.46,0,55.83,928,92.9,69.6,81.1,91,181,06-30
1375,6,188.42,0,56.13,888,89.6,69.3,77.68,92,182,07-01
1376,6,135.21,0,61,909,94.6,67.6,79.05,93,183,07-02
1377,6,145.92,0.01,77,635,84.6,68.9,76.32,94,184,07-03
1378,6,240.71,0.03,94.38,656,81.6,70.3,75.14,95,185,07-04
1379,6,64.08,0.03,97.29,519,79.3,71.5,74.58,96,186,07-05
1380,6,13.96,0.01,97.29,211,78.8,70.9,73.68,97,187,07-06
1381,6,0,0.04,98.92,0,75.9,71.6,73.48,98,188,07-07
1382,6,87.29,0.02,95.25,643,81.9,71.5,75.85,99,189,07-08
1383,6,154,0.01,87.08,762,90,71.4,78.46,100,190,07-09
1384,6,247.33,0.03,91.75,802,83.3,72.9,78.28,101,191,07-10
1385,6,73.96,0.02,94.21,459,83.6,73,77.25,102,192,07-11
1386,6,127.63,0,85.17,809,91.5,70.5,77.46,103,193,07-12
1387,6,338.63,0.01,83.25,917,87.1,69.6,77.71,104,194,07-13
1388,6,206.75,0.01,87.42,789,86.6,70.7,76.12,105,195,07-14
1389,6,272.42,0.01,88.38,882,85.8,72.2,78.12,106,196,07-15
1390,6,346.21,0.01,82.75,909,88,72.1,78.92,107,197,07-16
1391,6,349.38,0,76.33,913,93,70.7,80.28,108,198,07-17
1392,6,257.5,0,68.08,889,94.3,72.5,82.09,109,199,07-18
1393,6,274.67,0.02,84.96,872,86.7,68.4,77.69,110,200,07-19
1394,6,323.21,0.03,92.21,914,82.1,70.2,76.37,111,201,07-20
1395,6,319.67,0.01,88.5,922,86.4,72,78.11,112,202,07-21
1396,6,188.96,0.03,93.83,782,82.7,73.2,77.12,113,203,07-22
1397,6,179.79,0.02,88.21,699,89.5,73.4,79.5,114,204,07-23
1398,6,37,0,88.38,387,84,73.9,78.13,115,205,07-24
1399,6,237,0.01,82,846,91,70.4,78.1,116,206,07-25
1400,6,300.38,0,63.17,872,92.1,64.8,79.45,117,207,07-26
1401,6,111.88,0.03,77.29,770,86.3,72,76.97,118,208,07-27
1402,6,63.5,0.04,91.71,354,85,70.9,76.53,119,209,07-28
1403,6,274.17,0,83.42,868,91.9,73.8,80.71,120,210,07-29
1404,6,271.33,0.01,86.04,832,90.5,72,80.45,121,211,07-30
1405,6,203.88,0.01,85.42,782,87.5,74.1,80.6,122,212,07-31
1406,6,333.88,0.02,88.75,925,88.4,75.2,80.55,123,213,08-01
1407,6,314.88,0,75.54,914,95.8,70.5,82.26,124,214,08-02
1408,6,346.17,0,70,922,97.8,71.8,83.81,125,215,08-03
1409,6,325.46,0.01,73.88,908,89.2,76.5,83.15,126,216,08-04
1410,6,322.25,0.01,78.42,911,93.4,70.7,81.66,127,217,08-05
1411,6,262.46,0.02,83.75,901,92,73.2,81.59,128,218,08-06
1412,6,90.75,0.02,88.5,686,91.4,75.6,79.78,129,219,08-07
1413,6,280.46,0,75.79,862,92.1,74.6,82.45,130,220,08-08
1414,6,232.96,0.02,88.75,863,86,75.5,80.46,131,221,08-09
1415,6,346.04,0.01,83.58,914,91,73.4,81.08,132,222,08-10
1416,6,258.33,0.02,90.92,867,85.4,73.6,79.1,133,223,08-11
1417,6,316.75,0.03,92.58,908,84.4,71.6,79.13,134,224,08-12
1418,6,298.67,0.03,93.63,902,83.8,73.8,78.86,135,225,08-13
1419,6,27.58,0.01,95.17,264,81.4,73.9,76.35,136,226,08-14
1420,6,210.96,0.01,86.46,812,88.8,69.6,76.4,137,227,08-15
1421,6,140.13,0,83.96,739,87.1,71.4,76.55,138,228,08-16
1422,6,167.67,0,83.38,813,84,67.3,73.88,139,229,08-17
1423,6,13.58,0.14,96.79,118,76.3,66.4,70.13,140,230,08-18
1424,6,171.13,0.01,91.71,661,84.8,71.8,76.54,141,231,08-19
1425,6,267.54,0.02,90.79,888,86.7,71,77.48,142,232,08-20
1426,6,162.21,0.01,87.96,726,91.3,72.5,78.94,143,233,08-21
1427,6,322.5,0.01,86.46,904,89,70.7,78.34,144,234,08-22
1428,6,142.42,0.01,88.25,775,86.6,72.2,77.5,145,235,08-23
1429,6,245.96,0.01,82,737,89.5,69.4,78.03,146,236,08-24
1430,6,154.88,0,87.42,739,86,72.3,76.61,147,237,08-25
1431,6,345.33,0,71.29,933,85.7,64,75.05,148,238,08-26
1432,6,312.58,0,60.88,856,85.1,63.3,73.46,149,239,08-27
1433,6,260.46,0,64.71,765,91.6,65,75.57,150,240,08-28
1434,6,339.46,0,64.08,925,93.4,68.6,79.58,151,241,08-29
1435,6,336.46,0,65.08,918,95.1,71.6,81.57,152,242,08-30
1436,6,308.25,0.02,80.25,905,88.5,72.5,80.27,153,243,08-31
1437,6,319.38,0.01,80.25,916,94,72.1,80.85,154,244,09-01
1438,6,328.25,0.01,79.42,921,88.9,72.3,80.27,155,245,09-02
1439,6,118.63,0.02,88.42,699,88.5,73.7,78.93,156,246,09-03
1440,6,145.88,0.01,90.42,648,86.1,70.5,77.89,157,247,09-04
1441,6,300.38,0.01,81.33,915,92.8,70.3,80.35,158,248,09-05
1442,6,320.25,0,72.25,941,92.9,69.8,79.75,159,249,09-06
1443,6,335,0,65.04,928,94.5,69.3,80.06,160,250,09-07
1444,6,309.21,0,70.17,928,96.8,69.7,81.07,161,251,09-08
1445,6,266.46,0,68.25,922,95.5,70.3,81.18,162,252,09-09
1446,6,309.67,0.01,76.54,916,87.2,72.3,79.5,163,253,09-10
1447,6,322.67,0,74.92,928,91.6,69.3,78.58,164,254,09-11
1448,6,302.79,0,65.54,935,93,70.3,80.15,165,255,09-12
1449,6,154.79,0,72.08,820,88.7,68.2,77.23,166,256,09-13
1450,6,322.04,0,68.71,926,87,64,74.55,167,257,09-14
1451,6,230.54,0,61.5,932,94.9,64.7,75.01,168,258,09-15
1452,6,224.92,0,72.33,929,94,68.4,80.19,169,259,09-16
1453,6,250.46,0,62.79,915,96,68.9,79.11,170,260,09-17
1454,6,74.5,0,86.21,404,85.8,70.9,76.18,171,261,09-18
1455,6,308.29,0,71.92,917,90.7,69.6,78.54,172,262,09-19
1456,6,297,0.01,80.13,914,89,69.1,77.48,173,263,09-20
1457,6,26.75,0.09,93.42,237,79.6,67.9,76.07,174,264,09-21
1458,6,294.04,0.01,79.17,945,81.6,60.3,69.86,175,265,09-22
1459,6,295.79,0,72.88,935,90.2,62.3,72.87,176,266,09-23
1460,6,31.08,0.02,96.29,373,82,72.3,75.21,177,267,09-24
1461,6,82.5,0.01,90.33,664,85,68,73.81,178,268,09-25
1462,6,257.38,0,78.96,923,88.6,63.3,74.84,179,269,09-26
1463,6,303.42,0,71.92,939,84.5,65.7,75.03,180,270,09-27
1464,6,300.75,0,67.21,941,84.1,59.9,71.11,181,271,09-28
1465,6,19.5,0,76.25,274,76.4,61.2,67.97,182,272,09-29
1466,6,3.17,0.05,94.88,48,73.7,64.3,67.01,183,273,09-30
1467,6,156.71,0,84.42,864,86.7,64.7,71.86,184,274,10-01
1468,6,212.08,0.01,86.21,869,81.4,67.6,73.68,185,275,10-02
1469,6,283.83,0.01,88.08,907,85.2,66.7,74.27,186,276,10-03
1470,6,149.13,0,86.13,778,85.3,70.3,75.85,187,277,10-04
1471,6,285.79,0,83.17,915,88.8,70.3,76.94,188,278,10-05
1472,6,7.63,0.01,96.71,65,77.1,70.6,73.28,189,279,10-06
1473,6,309,0,73.13,959,72.9,56.1,65.01,190,280,10-07
1474,6,307.42,0,73.25,953,76.1,51.1,62.12,191,281,10-08
1475,6,42.63,0,84.92,284,79.3,62.3,68.33,192,282,10-09
1476,6,139,0,81.33,637,84.2,62.4,70.58,193,283,10-10
1477,6,297.38,0,79.5,937,86.9,57.6,70.11,194,284,10-11
1478,6,252.54,0,82.25,930,87.5,59.1,71.45,195,285,10-12
1479,6,209.92,0,81.29,856,84.8,63.1,72.38,196,286,10-13
1480,6,221.33,0,75.54,894,86.8,63.4,72.72,197,287,10-14
1481,6,209.17,0,76.25,903,83.5,61.8,70.98,198,288,10-15
1482,6,103.33,0,78.92,752,84.7,62.7,71.72,199,289,10-16
1483,6,27.75,0.01,87.88,449,74.9,68.5,71.81,200,290,10-17
1484,6,221.54,0,78.92,948,75.3,55,64.13,201,291,10-18
1485,6,32.58,0.04,86.21,430,69.5,59.9,62.63,202,292,10-19
1486,6,231.67,0,79.17,950,72.5,48.5,59.1,203,293,10-20
1487,6,91.96,0,72.21,734,70.7,49,57.99,204,294,10-21
1488,6,171.54,0.01,82.08,882,76.3,56.7,63.28,205,295,10-22
1489,6,304.58,0,71.21,966,69.2,50.3,60.27,206,296,10-23
1490,6,296.58,0,64.5,953,74.7,44.3,57.31,207,297,10-24
1491,6,296.88,0,64.71,974,62.1,45.4,54.83,208,298,10-25
1492,6,296.79,0,56.08,970,71.3,40.2,51.94,209,299,10-26
1493,6,184.38,0,65.75,908,74,44,55.81,210,300,10-27
1494,6,158.58,0,77.96,669,80.7,54.2,63.76,211,301,10-28
1495,6,271.33,0,76.04,928,79.4,54.2,66.22,212,302,10-29
1496,6,238.25,0,76.58,901,80.3,58.8,68.85,213,303,10-30
1497,6,122.46,0,77.25,646,81.6,63.6,71.48,214,304,10-31
1498,7,281.04,0,43.75,968,83.7,53.8,66.01,1,91,04-01
1499,7,266.5,0,43.46,1012,78.1,53.6,61.92,2,92,04-02
1500,7,350.46,0,38.08,987,65.4,38.8,49.83,3,93,04-03
1501,7,263.42,0,28.83,932,66.4,42.6,54.23,4,94,04-04
1502,7,33.29,0,45.71,212,63.6,42.6,50.17,5,95,04-05
1503,7,1.96,0,85.71,33,56.5,48.9,51.35,6,96,04-06
1504,7,112.46,0.03,79.38,769,51.8,35.9,43.51,7,97,04-07
1505,7,327.88,0,56.75,988,61.3,36.3,46.1,8,98,04-08
1506,7,362.54,0,44.25,992,69.8,43.5,54.2,9,99,04-09
1507,7,337.67,0,55.04,974,65.4,43.5,54.5,10,100,04-10
1508,7,356.04,0,57.13,963,74,45.1,56.61,11,101,04-11
1509,7,253.46,0,70.25,860,81.1,57.6,67.23,12,102,04-12
1510,7,357,0,52.83,956,77.5,61.3,69.6,13,103,04-13
1511,7,14.08,0.01,57.92,209,73.9,61.3,66.96,14,104,04-14
1512,7,243.92,0.01,63.79,941,73.7,58.8,66.2,15,105,04-15
1513,7,261.42,0,58.88,765,67.4,45.9,55.1,16,106,04-16
1514,7,401.25,0,43.17,1015,63.4,37.2,50.13,17,107,04-17
1515,7,278.67,0,45.38,730,64.2,41,51.59,18,108,04-18
1516,7,200.92,0,49,611,66.5,41.7,53.6,19,109,04-19
1517,7,132.42,0,56.42,744,64,46.8,55.88,20,110,04-20
1518,7,109.71,0,79.79,851,68.7,49.7,56.78,21,111,04-21
1519,7,37.29,0,73.96,274,65.4,50.5,56.7,22,112,04-22
1520,7,92.67,0.03,86.79,680,69.4,53.7,58.4,23,113,04-23
1521,7,224.54,0,58.54,915,68.7,50,59.24,24,114,04-24
1522,7,238.71,0,69.25,790,63.2,50.7,56.2,25,115,04-25
1523,7,189.5,0,54.63,749,59.6,41.9,49.33,26,116,04-26
1524,7,255.42,0,62.42,920,66.6,40.6,48.81,27,117,04-27
1525,7,375.75,0,47,974,74.1,48.4,57.85,28,118,04-28
1526,7,342.46,0,44.33,951,77.1,57.6,68.37,29,119,04-29
1527,7,297.42,0.02,63.79,957,69.6,48.6,57.28,30,120,04-30
1528,7,379.33,0,39.21,1005,68.3,45.4,56.35,31,121,05-01
1529,7,231.08,0,36.46,997,71.1,46.3,58.78,32,122,05-02
1530,7,283.46,0,40.67,1001,68.4,45.5,58.05,33,123,05-03
1531,7,303.63,0,30.33,976,84.4,57.2,66.73,34,124,05-04
1532,7,416.42,0,25.29,1007,68.4,47.7,59.68,35,125,05-05
1533,7,289,0,39.71,931,69.5,48.6,56.8,36,126,05-06
1534,7,343.42,0.02,60.54,1004,67,41.7,51.81,37,127,05-07
1535,7,415.21,0,42.17,1005,59.9,37.6,47.33,38,128,05-08
1536,7,348.83,0,43,964,64.8,44.2,53.11,39,129,05-09
1537,7,3.38,0.01,75.33,81,62.1,48.2,50.65,40,130,05-10
1538,7,234.96,0,78.88,868,59.5,44.7,50.25,41,131,05-11
1539,7,11.88,0.02,85.96,285,55.4,42.8,45.93,42,132,05-12
1540,7,390.29,0,72.92,982,61.4,40.5,48.35,43,133,05-13
1541,7,403.83,0,48.29,975,70,42.4,55.6,44,134,05-14
1542,7,207.21,0,51.71,706,72.3,51.4,60.51,45,135,05-15
1543,7,30.04,0,71.38,258,66.8,49.6,56.35,46,136,05-16
1544,7,347.42,0,75.67,938,71,48.4,58.1,47,137,05-17
1545,7,372.25,0,65.58,950,73.6,48.4,61,48,138,05-18
1546,7,3.75,0.04,76.08,85,69.6,54.1,58.72,49,139,05-19
1547,7,0.08,0.03,92.17,1,58.1,52,54.58,50,140,05-20
1548,7,368,0,78.17,935,76.2,48.7,59.5,51,141,05-21
1549,7,204.04,0,68.67,851,88.7,62.6,72.56,52,142,05-22
1550,7,313.79,0,63.92,877,90.8,71.4,79.22,53,143,05-23
1551,7,94.21,0,61.5,707,87.4,72.3,77.88,54,144,05-24
1552,7,99.5,0.02,75.17,635,79.8,63.9,69.97,55,145,05-25
1553,7,374.46,0.01,80.46,916,77.7,60.6,68.61,56,146,05-26
1554,7,380.58,0,74.13,922,84.7,60.8,71.42,57,147,05-27
1555,7,379.63,0,60,923,87.7,64.2,75.69,58,148,05-28
1556,7,380.46,0,52.67,923,88.7,65.5,77.08,59,149,05-29
1557,7,167.21,0.01,62.79,748,84.6,57.4,69.67,60,150,05-30
1558,7,401.79,0,48.92,956,81.2,47.5,65.53,61,151,05-31
1559,7,366.71,0,55.08,876,93.2,62.8,75.55,62,152,06-01
1560,7,297.54,0,65.04,861,92.4,60.4,69.37,63,153,06-02
1561,7,286.88,0,55.88,810,86.4,56.7,69.08,64,154,06-03
1562,7,276.71,0,45.04,825,95.7,68.9,80.1,65,155,06-04
1563,7,276.13,0,54.83,850,92.6,70.5,80.34,66,156,06-05
1564,7,66.54,0,49.71,487,82.6,61.3,70.73,67,157,06-06
1565,7,253,0,57.75,809,85.5,59.2,69.48,68,158,06-07
1566,7,193.67,0,64.54,721,84.5,68.4,74.43,69,159,06-08
1567,7,323.63,0,57.88,898,83.8,55.4,71.64,70,160,06-09
1568,7,141.17,0.03,68.29,713,89.3,67.8,75.57,71,161,06-10
1569,7,180.13,0,69.42,585,87.5,70.5,78.22,72,162,06-11
1570,7,229.92,0.01,80.79,721,83.2,69.1,74.06,73,163,06-12
1571,7,6.25,0.1,89.96,116,75.8,60.4,65.2,74,164,06-13
1572,7,72.83,0.01,87.25,311,70.4,62.8,66.32,75,165,06-14
1573,7,356.17,0,71.71,918,80.7,53.2,66.53,76,166,06-15
1574,7,379.17,0.01,67.58,924,85.6,59.4,71.61,77,167,06-16
1575,7,369.5,0,62.92,923,93.1,72.6,80.57,78,168,06-17
1576,7,310.79,0,61.13,872,91.4,65.1,76.18,79,169,06-18
1577,7,320.46,0,54.92,909,89.9,59.5,73.12,80,170,06-19
1578,7,152.75,0,79.33,868,84.9,66,73.28,81,171,06-20
1579,7,358.29,0.02,81.75,918,86.9,67.6,75.38,82,172,06-21
1580,7,345.67,0,72.79,915,92.9,70.5,78.53,83,173,06-22
1581,7,385.5,0.01,65.71,922,91.5,69.6,76.51,84,174,06-23
1582,7,388.13,0,69.29,916,81.9,57.4,70.17,85,175,06-24
1583,7,393.79,0,62.13,925,95.8,65.8,77.43,86,176,06-25
1584,7,371.33,0,49.13,932,96.9,75.9,85.98,87,177,06-26
1585,7,340.33,0,56.92,897,93.9,70.7,79.48,88,178,06-27
1586,7,379.58,0,54.29,914,87.2,61.8,73.95,89,179,06-28
1587,7,381.38,0,60.71,908,82.8,61.7,73.15,90,180,06-29
1588,7,388.46,0,57.75,915,87.2,60.1,72.58,91,181,06-30
1589,7,394.17,0,55.38,925,86.1,62.4,74.5,92,182,07-01
1590,7,325.58,0,50.88,910,90.1,68.9,78.65,93,183,07-02
1591,7,333.54,0,59.46,909,86.9,73.8,81.11,94,184,07-03
1592,7,105.75,0.03,80.75,705,82.7,66.4,73.29,95,185,07-04
1593,7,116,0,82.96,651,81.6,57.7,67.94,96,186,07-05
1594,7,389.5,0,70.71,924,85.8,59.4,72.72,97,187,07-06
1595,7,201.13,0.01,83,574,82.9,62.5,71.61,98,188,07-07
1596,7,242.13,0,73.08,769,79.4,59.9,69.42,99,189,07-08
1597,7,366,0,64.17,919,85.8,57.1,70.95,100,190,07-09
1598,7,314.29,0,56.5,914,90.5,65.4,75.24,101,191,07-10
1599,7,383.75,0.01,64.38,920,86.6,66.9,77.93,102,192,07-11
1600,7,175.08,0,71.83,722,84.2,65.1,74.18,103,193,07-12
1601,7,379.96,0,65.96,922,102.2,64.4,79.11,104,194,07-13
1602,7,274.5,0,39.63,924,102.3,82.4,90.92,105,195,07-14
1603,7,160.17,0,57.75,805,84.9,65.7,75.1,106,196,07-15
1604,7,370.96,0,59.54,918,97.4,63.5,77.88,107,197,07-16
1605,7,321.79,0,61.63,908,100.3,73.9,84.66,108,198,07-17
1606,7,319.71,0,52.46,772,96.6,68.4,81.93,109,199,07-18
1607,7,381.58,0,65.29,924,97.9,65.8,79.26,110,200,07-19
1608,7,147.71,0,72.92,793,91.6,70.4,77.48,111,201,07-20
1609,7,42.71,0.01,81.21,305,83.1,62.8,72.69,112,202,07-21
1610,7,344.25,0,54.96,891,98.4,74.1,84.65,113,203,07-22
1611,7,295,0,63.17,846,98.8,71.1,82.53,114,204,07-23
1612,7,316.79,0,48.92,851,97.5,71.1,82.5,115,205,07-24
1613,7,321.92,0,60.79,918,87.9,58.5,74.48,116,206,07-25
1614,7,249,0,61.46,870,95.5,70.3,80.13,117,207,07-26
1615,7,376.58,0,45,918,97.8,75.6,86.55,118,208,07-27
1616,7,366.25,0,48.79,905,95.3,68.7,81.66,119,209,07-28
1617,7,290.92,0,58.88,907,93.2,64.9,78.3,120,210,07-29
1618,7,333.29,0,57.71,905,99,73.9,85.54,121,211,07-30
1619,7,377.46,0,56.33,920,94.8,63.1,80.58,122,212,07-31
1620,7,319.08,0,48.88,915,97.6,66.7,80.74,123,213,08-01
1621,7,316,0.01,63.38,910,103.8,69.3,82.1,124,214,08-02
1622,7,239.71,0,68.04,873,99.8,72.5,82.8,125,215,08-03
1623,7,260.92,0,73.63,844,91.8,67.8,76.81,126,216,08-04
1624,7,333.75,0,59.42,909,92.5,59.2,77.52,127,217,08-05
1625,7,197.96,0,51.21,908,92.3,65.1,77.95,128,218,08-06
1626,7,334.67,0,44.63,912,98.8,69.8,82.84,129,219,08-07
1627,7,209.83,0,42.71,913,104.9,78.6,90.28,130,220,08-08
1628,7,289.46,0,56.46,914,102.6,72.7,86.13,131,221,08-09
1629,7,260.79,0,58.08,906,100.5,73.6,84.39,132,222,08-10
1630,7,370.17,0,41.5,926,108,68.2,85.25,133,223,08-11
1631,7,280.92,0,31.38,913,108,71.6,88.5,134,224,08-12
1632,7,250.25,0,28.29,850,101.7,84.6,92.43,135,225,08-13
1633,7,258.5,0,44.33,922,95.8,61.5,77.69,136,226,08-14
1634,7,268.83,0,49,925,88.1,54.9,73.01,137,227,08-15
1635,7,238.67,0,48.96,762,93,51.4,71.88,138,228,08-16
1636,7,58.71,0.02,83.21,445,89.1,61.9,67.19,139,229,08-17
1637,7,360.75,0,72.63,925,93.5,58.3,71.17,140,230,08-18
1638,7,236.92,0,40.79,839,102.2,69.4,83.48,141,231,08-19
1639,7,237.54,0,43.42,833,99.7,67.3,86.09,142,232,08-20
1640,7,358.29,0,35.08,931,104.2,66.3,83.28,143,233,08-21
1641,7,359.33,0,29.13,934,99.3,68.9,84.57,144,234,08-22
1642,7,305.63,0,45.42,912,98.1,68.7,82.35,145,235,08-23
1643,7,282.46,0.02,67.58,932,82.7,61.5,70.11,146,236,08-24
1644,7,362.58,0,45.17,953,87.8,49.8,67.36,147,237,08-25
1645,7,363.08,0,35.08,950,88.6,60.3,74.08,148,238,08-26
1646,7,367.71,0,36.04,953,89.3,63.3,75.82,149,239,08-27
1647,7,356.17,0,32.21,933,92.9,67.1,78.61,150,240,08-28
1648,7,255.25,0,27.92,728,93.8,75.7,83.14,151,241,08-29
1649,7,262.29,0,43.29,907,93.5,76.3,84.38,152,242,08-30
1650,7,322.67,0,43.21,916,99.3,79.5,87.23,153,243,08-31
1651,7,247.58,0,53.33,853,86.7,61.2,72.95,154,244,09-01
1652,7,182.42,0,64,739,81.6,61.2,71.25,155,245,09-02
1653,7,346.04,0,34.58,974,78.2,54.3,65.53,156,246,09-03
1654,7,337.63,0,37.79,960,85.8,49.8,64.55,157,247,09-04
1655,7,334.67,0,28.38,953,94.5,66,76.84,158,248,09-05
1656,7,225.33,0,29.83,933,94.5,72.7,81.94,159,249,09-06
1657,7,358,0,26.54,990,82.9,52.4,64.92,160,250,09-07
1658,7,89.04,0,36.92,559,78.9,51.8,63.56,161,251,09-08
1659,7,94.96,0,68.38,681,77.3,65.5,71.99,162,252,09-09
1660,7,103.08,0,75.96,686,88.1,64.6,71.63,163,253,09-10
1661,7,328.08,0,30.58,963,83.2,56.8,70.53,164,254,09-11
1662,7,313.33,0,28.67,946,93.9,57.7,74.39,165,255,09-12
1663,7,204.42,0.01,56.46,906,92.1,59.9,72.32,166,256,09-13
1664,7,294.33,0,76.5,925,88.5,64.1,73.03,167,257,09-14
1665,7,186.83,0,63.96,874,87.5,65.5,74.62,168,258,09-15
1666,7,325.58,0,50.08,930,83.4,53.4,67.92,169,259,09-16
1667,7,321.92,0,52.88,922,88.3,58.5,70.2,170,260,09-17
1668,7,0.08,0,82.67,2,82.6,49.6,58.67,171,261,09-18
1669,7,88.42,0,81.29,614,69.4,44.1,51.12,172,262,09-19
1670,7,323.38,0,62.29,923,91.7,51.8,69.71,173,263,09-20
1671,7,311.25,0,50.25,908,86.6,65.3,76.96,174,264,09-21
1672,7,310.79,0,61.58,909,92.5,61.5,73.88,175,265,09-22
1673,7,54.33,0.04,72.21,344,84.8,68.9,75.65,176,266,09-23
1674,7,327.33,0,53.33,954,82.3,51.8,63.26,177,267,09-24
1675,7,313.71,0,53.67,925,74.4,56.5,65.94,178,268,09-25
1676,7,325.25,0,62.21,952,70.9,44.8,57.19,179,269,09-26
1677,7,309,0,48.58,944,82.7,48.2,60.7,180,270,09-27
1678,7,325.13,0,51.13,944,80.4,56.1,67.52,181,271,09-28
1679,7,317.04,0,37.38,936,88.8,58.7,69.68,182,272,09-29
1680,7,332.33,0,36.46,970,75.6,53.2,64.97,183,273,09-30
1681,7,307.67,0,37.75,952,81.7,49.5,62.63,184,274,10-01
1682,7,328.33,0,44.42,974,67.2,45.3,57.83,185,275,10-02
1683,7,334.08,0,46.88,993,64.6,38.3,49.93,186,276,10-03
1684,7,304.83,0,43.67,947,70.1,45.3,55.12,187,277,10-04
1685,7,303.5,0,36.71,942,78,51.1,62.43,188,278,10-05
1686,7,294.58,0,42.54,928,79.7,53.8,66.89,189,279,10-06
1687,7,315.79,0,29.33,976,82.5,49.5,64.2,190,280,10-07
1688,7,293.25,0,28.83,919,91.5,62.8,73.41,191,281,10-08
1689,7,272.29,0,32.71,875,80.2,60.4,71.98,192,282,10-09
1690,7,20.42,0,47.46,144,69.7,54.3,61.7,193,283,10-10
1691,7,86.46,0.02,77.58,470,68.5,55.9,59.54,194,284,10-11
1692,7,264.25,0,56.75,877,72.1,55.6,61.9,195,285,10-12
1693,7,320.42,0,37.67,985,68.5,46.4,57.16,196,286,10-13
1694,7,318.33,0,25.25,981,78.5,45.7,58.58,197,287,10-14
1695,7,313.42,0,26.58,980,76.8,45.1,59.78,198,288,10-15
1696,7,298.79,0,32.13,968,73,55.9,65.97,199,289,10-16
1697,7,298.83,0,28.25,967,69.2,44.6,55.84,200,290,10-17
1698,7,38.58,0,37.58,326,61.9,49.1,54.71,201,291,10-18
1699,7,297.79,0,36.75,961,71,40.6,52.21,202,292,10-19
1700,7,302.54,0,31.67,973,76,47.7,59.36,203,293,10-20
1701,7,301.21,0,34.54,972,71.8,46.9,58.16,204,294,10-21
1702,7,247.71,0,49.46,844,75.1,53.4,62.03,205,295,10-22
1703,7,233.17,0,69.33,892,75.3,57.6,64.92,206,296,10-23
1704,7,18.08,0,69.17,134,64.8,54.2,59.76,207,297,10-24
1705,7,71.33,0,52.13,560,75.4,53.1,61.83,208,298,10-25
1706,7,252.88,0.01,48.29,973,60.5,47.2,52.79,209,299,10-26
1707,7,200.92,0,32.38,961,55.7,45.9,50.32,210,300,10-27
1708,7,298.13,0,30.42,979,59.3,36,45.65,211,301,10-28
1709,7,291.08,0,31.38,974,70.3,42.8,51.79,212,302,10-29
1710,7,282.75,0,31.13,967,70,46.2,50.965,213,303,10-30
1711,7,25.54,0,52.67,201,57.3,45.3,50.14,214,304,10-31
1712,8,278.17,0,76.75,987,58.8,40.2,48.93,1,91,04-01
1713,8,329.58,0,70.38,977,67.4,45.4,54.38,2,92,04-02
1714,8,327.08,0,57.79,963,72.6,43.5,58.28,3,93,04-03
1715,8,326.04,0,61.33,940,80.9,55.1,65.18,4,94,04-04
1716,8,296.92,0.02,70.96,977,71.5,51,62.68,5,95,04-05
1717,8,343.42,0,56.13,980,67,41.6,53.92,6,96,04-06
