Performance_Record,ADNI,AP,ARH,MDNI,MaxSur,MinSur,AvgSur,Day,Julian_date,date,Maturity_Group,Genotype_ID,State,Year,Location,Yield
8,214.67,0,57.920000000000002,865,96.099999999999994,63.899999999999999,80.879999999999995,156,246,2021-09-03 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,308.29,0,32.880000000000003,915,97.599999999999994,72,84.430000000000007,145,235,2021-08-23 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,247.42,0,66.709999999999994,887,95.400000000000006,68.5,80.879999999999995,146,236,2021-08-24 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,289.79,0,66.459999999999994,880,96.099999999999994,69.599999999999994,82.230000000000004,147,237,2021-08-25 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,216,0,63,788,96.400000000000006,73.900000000000006,83.489999999999995,148,238,2021-08-26 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,169,0,44.710000000000001,550,99.400000000000006,79.299999999999997,87.409999999999997,149,239,2021-08-27 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,322.42,0,38.420000000000002,911,106.40000000000001,67.099999999999994,85.359999999999999,150,240,2021-08-28 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,223.71,0,53.329999999999998,889,92.5,65.799999999999997,79.689999999999998,139,229,2021-08-17 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,252.25,0,59.789999999999999,900,95.5,68.799999999999997,80.920000000000002,140,230,2021-08-18 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,196.63,0,54.5,886,99,72.299999999999997,83.379999999999995,141,231,2021-08-19 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,170.79,0,61.579999999999998,783,100.7,69.400000000000006,82.799999999999997,142,232,2021-08-20 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,104.75,0,64.170000000000002,690,99.5,70.700000000000003,83.219999999999999,143,233,2021-08-21 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,222.75,0,60.630000000000003,860,103.2,73.200000000000003,85.799999999999997,144,234,2021-08-22 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,304.04,0,36.960000000000001,883,104.8,68.799999999999997,84.719999999999999,133,223,2021-08-11 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,228.08,0.01,64.709999999999994,872,94.299999999999997,73.400000000000006,84.129999999999995,134,224,2021-08-12 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,267.5,0.01,75.170000000000002,896,96.5,70.700000000000003,81.689999999999998,135,225,2021-08-13 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,202.67,0,69.459999999999994,876,95.799999999999997,72.5,81.930000000000007,136,226,2021-08-14 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,324.29,0,48.420000000000002,906,93.599999999999994,69.299999999999997,81.650000000000006,137,227,2021-08-15 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,297.79,0,45.210000000000001,909,99.799999999999997,68,80.640000000000001,138,228,2021-08-16 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,137.5,0,60.5,675,100.40000000000001,79.299999999999997,87.920000000000002,127,217,2021-08-05 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,208.79,0,67.75,859,100.90000000000001,75.400000000000006,86.030000000000001,128,218,2021-08-06 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,273.21,0,61.420000000000002,854,100.8,74.700000000000003,86.140000000000001,129,219,2021-08-07 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,323.33,0,47.539999999999999,874,103.8,79.299999999999997,90.540000000000006,130,220,2021-08-08 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,285.08,0,48.25,888,101.7,76.099999999999994,88.25,131,221,2021-08-09 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,333.92,0,48.130000000000003,883,103,75.400000000000006,87.75,132,222,2021-08-10 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,339.38,0,47.170000000000002,886,104.8,78.799999999999997,90.079999999999998,121,211,2021-07-30 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,204.88,0,52.710000000000001,851,102.7,81.099999999999994,89.609999999999999,122,212,2021-07-31 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,280.71,0.01,74.209999999999994,854,95.900000000000006,72,81.549999999999997,123,213,2021-08-01 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,330.54,0,55.829999999999998,905,101.3,73,85.620000000000005,124,214,2021-08-02 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,331.58,0,45.75,886,102.8,76.099999999999994,88.5,125,215,2021-08-03 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,326.88,0,47.289999999999999,876,101.59999999999999,82.599999999999994,91.069999999999993,126,216,2021-08-04 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,198.46,0,48.539999999999999,774,102.5,77.400000000000006,89.810000000000002,115,205,2021-07-24 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,156.88,0,48.539999999999999,820,100.2,77.900000000000006,88.760000000000005,116,206,2021-07-25 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,35.21,0.13,89.379999999999995,292,88.599999999999994,75.200000000000003,78.629999999999995,117,207,2021-07-26 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,219.46,0,79.879999999999995,807,93.599999999999994,74.200000000000003,81.349999999999994,118,208,2021-07-27 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,204.5,0,73.879999999999995,781,92.799999999999997,72.900000000000006,81.390000000000001,119,209,2021-07-28 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,325.29,0,61.5,877,97.200000000000003,74.700000000000003,85.469999999999999,120,210,2021-07-29 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,215,0,55.880000000000003,888,96.400000000000006,66.700000000000003,80.950000000000003,109,199,2021-07-18 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,335.29,0,45.170000000000002,891,110.8,69.299999999999997,87.200000000000003,110,200,2021-07-19 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,300.08,0,44.829999999999998,880,109.8,75.599999999999994,90.260000000000005,111,201,2021-07-20 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,268.5,0,48.710000000000001,880,105.3,77,90.349999999999994,112,202,2021-07-21 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,249.38,0,53.170000000000002,884,103.5,76.799999999999997,90.459999999999994,113,203,2021-07-22 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,248.83,0,47.210000000000001,877,104.40000000000001,77.200000000000003,90.75,114,204,2021-07-23 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,333.5,0,57.079999999999998,841,110.3,75.900000000000006,90.209999999999994,103,193,2021-07-12 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,237.25,0,38.670000000000002,875,108.59999999999999,81.099999999999994,93.530000000000001,104,194,2021-07-13 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,300.71,0,44.539999999999999,841,102.59999999999999,78.099999999999994,89,105,195,2021-07-14 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,68.38,0,54.75,646,88.599999999999994,76.299999999999997,82.159999999999997,106,196,2021-07-15 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,306.71,0,53.25,881,92.900000000000006,72.299999999999997,81.349999999999994,107,197,2021-07-16 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,338.58,0,50.079999999999998,883,95.099999999999994,68.400000000000006,81,108,198,2021-07-17 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,56.58,0,55.960000000000001,264,103.90000000000001,75.599999999999994,86.120000000000005,97,187,2021-07-06 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,178.79,0,55.079999999999998,826,108.5,68.200000000000003,85.299999999999997,98,188,2021-07-07 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,221.92,0,65.170000000000002,867,98.599999999999994,73.200000000000003,84.340000000000003,99,189,2021-07-08 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,50.71,0.01,73.040000000000006,666,101.3,74.299999999999997,81.280000000000001,100,190,2021-07-09 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,155.33,0,79.040000000000006,816,94.700000000000003,69.900000000000006,78.900000000000006,101,191,2021-07-10 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,229.71,0,72.75,889,98.400000000000006,73.299999999999997,83.819999999999993,102,192,2021-07-11 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,236.67,0,63.380000000000003,892,99.5,68.200000000000003,81.799999999999997,91,181,2021-06-30 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,241.96,0,50.380000000000003,891,105.7,70.700000000000003,86.859999999999999,92,182,2021-07-01 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,164.83,0,52.789999999999999,879,102.59999999999999,69.400000000000006,85.140000000000001,93,183,2021-07-02 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,217.13,0,49.25,852,102.5,69.799999999999997,84.430000000000007,94,184,2021-07-03 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,259.96,0,44.130000000000003,876,101.5,72.099999999999994,84.920000000000002,95,185,2021-07-04 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,193.54,0,53.130000000000003,850,104.09999999999999,69.799999999999997,84.140000000000001,96,186,2021-07-05 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,174.13,0,66.329999999999998,502,97.700000000000003,71.400000000000006,81.579999999999998,85,175,2021-06-24 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,328.38,0,43.460000000000001,886,98.900000000000006,72,84.909999999999997,86,176,2021-06-25 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,321.58,0,37.460000000000001,900,106.09999999999999,64.799999999999997,84.840000000000003,87,177,2021-06-26 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,318,0,50.880000000000003,884,100.5,70.200000000000003,85.239999999999995,88,178,2021-06-27 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,249.46,0,53.130000000000003,891,101,73.900000000000006,86.400000000000006,89,179,2021-06-28 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,94.88,0,61.289999999999999,469,103.59999999999999,72,83.840000000000003,90,180,2021-06-29 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,234.63,0,42.960000000000001,809,98.599999999999994,69.299999999999997,82.790000000000006,79,169,2021-06-18 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,332.21,0,45.579999999999998,891,102.7,74,86.969999999999999,80,170,2021-06-19 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,343.54,0,38.880000000000003,891,104.7,77.700000000000003,89.849999999999994,81,171,2021-06-20 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,322.88,0,42.130000000000003,895,107.2,71.099999999999994,88.239999999999995,82,172,2021-06-21 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,310.54,0,44.5,888,101.5,73.400000000000006,87.840000000000003,83,173,2021-06-22 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,145.04,0.01,64.829999999999998,883,95.299999999999997,70.099999999999994,79.340000000000003,84,174,2021-06-23 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,268.58,0,51.210000000000001,880,104.8,64.599999999999994,82.329999999999998,73,163,2021-06-12 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,358.21,0,45.789999999999999,895,99,68.900000000000006,85.069999999999993,74,164,2021-06-13 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,327.13,0,40.920000000000002,900,95.299999999999997,67.700000000000003,81.579999999999998,75,165,2021-06-14 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,312.83,0,39.670000000000002,896,95.700000000000003,66.900000000000006,80.030000000000001,76,166,2021-06-15 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,295.29,0,55.329999999999998,783,95.400000000000006,69.200000000000003,81.439999999999998,77,167,2021-06-16 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,352.17,0,43.789999999999999,918,104.2,64.400000000000006,82.969999999999999,78,168,2021-06-17 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,236.5,0,51.329999999999998,827,93.400000000000006,73.200000000000003,82.969999999999999,67,157,2021-06-06 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,260,0,57.920000000000002,903,94.299999999999997,64.599999999999994,80.510000000000005,68,158,2021-06-07 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,331.75,0,50.460000000000001,893,99.099999999999994,69.299999999999997,83,69,159,2021-06-08 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,184,0,46.539999999999999,754,103.09999999999999,70.299999999999997,83.769999999999996,70,160,2021-06-09 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,353.67,0,48.920000000000002,901,98.400000000000006,66.200000000000003,82.430000000000007,71,161,2021-06-10 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,356.83,0,54.920000000000002,904,95.5,64.400000000000006,81.150000000000006,72,162,2021-06-11 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,352.25,0,58.5,891,95.299999999999997,69.400000000000006,81.829999999999998,61,151,2021-05-31 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,352.71,0,51.289999999999999,899,97,75.599999999999994,85.549999999999997,62,152,2021-06-01 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,297.5,0,59.5,892,97.799999999999997,70.299999999999997,83.810000000000002,63,153,2021-06-02 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,299.04,0.01,69.959999999999994,840,90.599999999999994,70.900000000000006,81.230000000000004,64,154,2021-06-03 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,274.29,0,67.670000000000002,863,92.799999999999997,70.900000000000006,80.730000000000004,65,155,2021-06-04 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,353,0,55.25,910,98.200000000000003,71.099999999999994,83.719999999999999,66,156,2021-06-05 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,261.33,0,48.75,899,97,74.799999999999997,84.379999999999995,55,145,2021-05-25 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,351.58,0,45.380000000000003,909,94.900000000000006,69.799999999999997,82.120000000000005,56,146,2021-05-26 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,82.67,0.03,75.629999999999995,452,86.299999999999997,68.200000000000003,74.560000000000002,57,147,2021-05-27 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,264.04,0.02,84.670000000000002,815,84,68.299999999999997,75.129999999999995,58,148,2021-05-28 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,190.33,0,72.829999999999998,794,90.799999999999997,69.200000000000003,78.849999999999994,59,149,2021-05-29 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,340.67,0,62.920000000000002,898,90.700000000000003,67.5,79.769999999999996,60,150,2021-05-30 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,364.79,0,56.039999999999999,921,81.599999999999994,52.299999999999997,65.790000000000006,49,139,2021-05-19 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,287.21,0,61.329999999999998,833,86.900000000000006,61.200000000000003,72.650000000000006,50,140,2021-05-20 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,348.21,0,57.670000000000002,914,91.200000000000003,63.5,77.569999999999993,51,141,2021-05-21 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,368,0,60.420000000000002,920,99.099999999999994,67.599999999999994,81.810000000000002,52,142,2021-05-22 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,227.46,0,54.380000000000003,852,96.5,69.299999999999997,81.709999999999994,53,143,2021-05-23 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,296.5,0,45.210000000000001,864,95.5,72.599999999999994,83.75,54,144,2021-05-24 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,303,0,64.670000000000002,879,92.900000000000006,67.299999999999997,78.670000000000002,43,133,2021-05-13 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,161.67,0.01,69.079999999999998,706,81.5,66.400000000000006,73.280000000000001,44,134,2021-05-14 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,354.71,0.01,76.209999999999994,905,78.299999999999997,60.399999999999999,69.340000000000003,45,135,2021-05-15 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,265.83,0.01,68.829999999999998,914,72.099999999999994,54.200000000000003,62.829999999999998,46,136,2021-05-16 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,140.13,0.02,81.959999999999994,884,74.5,54.700000000000003,61.100000000000001,47,137,2021-05-17 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,365.5,0,70.709999999999994,928,72.5,49.100000000000001,60.039999999999999,48,138,2021-05-18 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,359.08,0,60.710000000000001,949,79.200000000000003,52,64.230000000000004,37,127,2021-05-07 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,325.83,0,58.039999999999999,906,85.5,60.5,71.170000000000002,38,128,2021-05-08 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,336.29,0,69,901,87.299999999999997,62.899999999999999,73.689999999999998,39,129,2021-05-09 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,339.71,0,65.709999999999994,903,92.5,63.399999999999999,76.549999999999997,40,130,2021-05-10 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,212,0,65.040000000000006,732,89.5,69.400000000000006,77.780000000000001,41,131,2021-05-11 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,324.71,0,71.379999999999995,907,86.900000000000006,65,75.980000000000004,42,132,2021-05-12 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,257.33,0,62.789999999999999,914,80.599999999999994,57.899999999999999,68.909999999999997,31,121,2021-05-01 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,187.88,0,77.459999999999994,693,81.200000000000003,61,69.989999999999995,32,122,2021-05-02 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,313.46,0,74.290000000000006,924,86.5,64.099999999999994,73.430000000000007,33,123,2021-05-03 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
8,219.17,0.01,71.170000000000002,906,75.099999999999994,55.399999999999999,65.560000000000002,34,124,2021-05-04 00:00:00.0000000,8,1597,"SC",2011,20,50.600000000000001
